participant_id,block,block_number,trial_number,timestamp_ms,left_option_shape,right_option_shape,left_option_prob,right_option_prob,selected_option,selected_shape,response_time_ms,feedback,points_earned,total_points,state,state_duration_ms,is_practice,source_file
PG39,50/50,2,9,272106,square,circle,0.5,0.5,1.0,circle,383.0,positive,0.5,18.25,5,1013,False,PG39_PRL.csv
PG39,50/50,2,10,274608,circle,square,0.5,0.5,0.0,circle,399.0,positive,0.5,18.75,5,1003,False,PG39_PRL.csv
PG39,50/50,2,11,277003,square,circle,0.5,0.5,1.0,circle,280.0,positive,0.5,19.25,5,1001,False,PG39_PRL.csv
PG39,50/50,2,12,279505,circle,square,0.5,0.5,0.0,circle,396.0,positive,0.5,19.75,5,1002,False,PG39_PRL.csv
PG39,50/50,2,13,281942,square,circle,0.5,0.5,1.0,circle,332.0,negative,-0.25,19.5,5,1000,False,PG39_PRL.csv
PG39,50/50,2,14,284435,square,circle,0.5,0.5,1.0,circle,379.0,negative,-0.25,19.25,5,1011,False,PG39_PRL.csv
PG39,50/50,2,15,286924,square,circle,0.5,0.5,1.0,circle,365.0,positive,0.5,19.75,5,1014,False,PG39_PRL.csv
PG39,50/50,2,16,289371,circle,square,0.5,0.5,0.0,circle,318.0,negative,-0.25,19.5,5,1012,False,PG39_PRL.csv
PG39,50/50,2,17,291856,circle,square,0.5,0.5,0.0,circle,364.0,positive,0.5,20.0,5,1010,False,PG39_PRL.csv
PG39,50/50,2,18,294284,square,circle,0.5,0.5,1.0,circle,299.0,positive,0.5,20.5,5,1013,False,PG39_PRL.csv
PG39,50/50,2,19,296705,square,circle,0.5,0.5,1.0,circle,297.0,positive,0.5,21.0,5,1013,False,PG39_PRL.csv
PG39,50/50,2,20,299197,square,circle,0.5,0.5,1.0,circle,366.0,negative,-0.25,20.75,5,1015,False,PG39_PRL.csv
PG39,50/50,2,21,301621,circle,square,0.5,0.5,0.0,circle,313.0,negative,-0.25,20.5,5,1004,False,PG39_PRL.csv
PG39,50/50,2,22,304067,square,circle,0.5,0.5,1.0,circle,327.0,positive,0.5,21.0,5,1014,False,PG39_PRL.csv
PG39,50/50,2,23,306506,circle,square,0.5,0.5,0.0,circle,325.0,negative,-0.25,20.75,5,1001,False,PG39_PRL.csv
PG39,50/50,2,24,308974,circle,square,0.5,0.5,0.0,circle,346.0,positive,0.5,21.25,5,1015,False,PG39_PRL.csv
PG39,50/50,2,25,311411,circle,square,0.5,0.5,1.0,square,319.0,negative,-0.25,21.0,5,1011,False,PG39_PRL.csv
PG39,50/50,2,26,313894,circle,square,0.5,0.5,0.0,circle,366.0,positive,0.5,21.5,5,1013,False,PG39_PRL.csv
PG39,50/50,2,27,316314,circle,square,0.5,0.5,0.0,circle,318.0,positive,0.5,22.0,5,1000,False,PG39_PRL.csv
PG39,50/50,2,28,318770,square,circle,0.5,0.5,1.0,circle,333.0,positive,0.5,22.5,5,1009,False,PG39_PRL.csv
PG39,50/50,2,29,321157,square,circle,0.5,0.5,1.0,circle,282.0,negative,-0.25,22.25,5,1002,False,PG39_PRL.csv
PG39,50/50,2,30,323505,circle,square,0.5,0.5,0.0,circle,231.0,negative,-0.25,22.0,5,1010,False,PG39_PRL.csv
PG39,50/50,2,31,325794,circle,square,0.5,0.5,0.0,circle,168.0,positive,0.5,22.5,5,1009,False,PG39_PRL.csv
PG39,50/50,2,32,328238,square,circle,0.5,0.5,1.0,circle,315.0,positive,0.5,23.0,5,1016,False,PG39_PRL.csv
PG39,50/50,2,33,330454,circle,square,0.5,0.5,0.0,circle,83.0,positive,0.5,23.5,5,1016,False,PG39_PRL.csv
PG39,50/50,2,34,332855,square,circle,0.5,0.5,1.0,circle,284.0,negative,-0.25,23.25,5,1016,False,PG39_PRL.csv
PG39,50/50,2,35,335290,circle,square,0.5,0.5,0.0,circle,316.0,negative,-0.25,23.0,5,1004,False,PG39_PRL.csv
PG39,50/50,2,36,337704,square,circle,0.5,0.5,1.0,circle,300.0,positive,0.5,23.5,5,1003,False,PG39_PRL.csv
PG39,50/50,2,37,340050,square,circle,0.5,0.5,1.0,circle,229.0,negative,-0.25,23.25,5,1015,False,PG39_PRL.csv
PG39,50/50,2,38,342484,circle,square,0.5,0.5,0.0,circle,315.0,positive,0.5,23.75,5,1012,False,PG39_PRL.csv
PG39,50/50,2,39,344867,square,circle,0.5,0.5,1.0,circle,263.0,negative,-0.25,23.5,5,1011,False,PG39_PRL.csv
PG39,50/50,2,40,347315,square,circle,0.5,0.5,0.0,square,332.0,positive,0.5,24.0,5,1002,False,PG39_PRL.csv
PG39,50/50,2,41,349826,circle,square,0.5,0.5,0.0,circle,384.0,positive,0.5,24.5,5,1011,False,PG39_PRL.csv
PG39,50/50,2,42,352347,circle,square,0.5,0.5,0.0,circle,397.0,negative,-0.25,24.25,5,1010,False,PG39_PRL.csv
PG39,50/50,2,43,354778,square,circle,0.5,0.5,1.0,circle,310.0,negative,-0.25,24.0,5,1008,False,PG39_PRL.csv
PG39,50/50,2,44,357210,square,circle,0.5,0.5,1.0,circle,318.0,negative,-0.25,23.75,5,1000,False,PG39_PRL.csv
PG39,50/50,2,45,359774,square,circle,0.5,0.5,1.0,circle,435.0,positive,0.5,24.25,5,1012,False,PG39_PRL.csv
PG39,50/50,2,46,362164,circle,square,0.5,0.5,1.0,square,280.0,negative,-0.25,24.0,5,1003,False,PG39_PRL.csv
PG39,50/50,2,47,364608,circle,square,0.5,0.5,1.0,square,333.0,negative,-0.25,23.75,5,1009,False,PG39_PRL.csv
PG39,50/50,2,48,367130,square,circle,0.5,0.5,1.0,circle,397.0,negative,-0.25,23.5,5,1016,False,PG39_PRL.csv
PG39,50/50,2,49,369555,square,circle,0.5,0.5,1.0,circle,312.0,positive,0.5,24.0,5,1011,False,PG39_PRL.csv
PG39,50/50,2,50,371874,square,circle,0.5,0.5,1.0,circle,200.0,negative,-0.25,23.75,5,1011,False,PG39_PRL.csv
PG39,50/50,2,51,374199,square,circle,0.5,0.5,1.0,circle,215.0,negative,-0.25,23.5,5,1000,False,PG39_PRL.csv
PG39,50/50,2,52,376578,circle,square,0.5,0.5,0.0,circle,251.0,negative,-0.25,23.25,5,1015,False,PG39_PRL.csv
PG39,50/50,2,53,379007,square,circle,0.5,0.5,0.0,square,319.0,positive,0.5,23.75,5,1010,False,PG39_PRL.csv
PG39,50/50,2,54,381416,circle,square,0.5,0.5,0.0,circle,283.0,negative,-0.25,23.5,5,1012,False,PG39_PRL.csv
PG39,50/50,2,55,383797,square,circle,0.5,0.5,0.0,square,266.0,negative,-0.25,23.25,5,1005,False,PG39_PRL.csv
PG39,50/50,2,56,386226,square,circle,0.5,0.5,1.0,circle,299.0,positive,0.5,23.75,5,1014,False,PG39_PRL.csv
PG39,50/50,2,57,388665,square,circle,0.5,0.5,1.0,circle,314.0,negative,-0.25,23.5,5,1012,False,PG39_PRL.csv
PG39,50/50,2,58,391096,circle,square,0.5,0.5,0.0,circle,312.0,negative,-0.25,23.25,5,1011,False,PG39_PRL.csv
PG39,50/50,2,59,393470,square,circle,0.5,0.5,1.0,circle,250.0,negative,-0.25,23.0,5,1012,False,PG39_PRL.csv
PG39,50/50,2,60,395842,square,circle,0.5,0.5,1.0,circle,246.0,negative,-0.25,22.75,5,1011,False,PG39_PRL.csv
PG40,80/20,1,1,55448,square,circle,0.8,0.2,,,,,0.0,0.0,5,1010,True,participant_PG40.csv
PG40,80/20,1,2,57570,circle,square,0.2,0.8,0.0,circle,32.0,negative,0.0,0.0,5,1010,True,participant_PG40.csv
PG40,80/20,1,3,60655,circle,square,0.2,0.8,,,,,0.0,0.0,5,1012,True,participant_PG40.csv
PG40,80/20,1,4,62948,square,circle,0.8,0.2,0.0,square,210.0,positive,0.0,0.0,5,1005,True,participant_PG40.csv
PG40,80/20,1,5,66055,square,circle,0.8,0.2,,,,,0.0,0.0,5,1015,True,participant_PG40.csv
PG40,80/20,1,6,69149,circle,square,0.2,0.8,,,,,0.0,0.0,5,1005,True,participant_PG40.csv
PG40,80/20,1,7,72240,square,circle,0.8,0.2,,,,,0.0,0.0,5,1009,True,participant_PG40.csv
PG40,80/20,1,8,74350,square,circle,0.8,0.2,0.0,square,32.0,positive,0.0,0.0,5,1007,True,participant_PG40.csv
PG40,80/20,1,9,76552,square,circle,0.8,0.2,1.0,circle,116.0,negative,0.0,0.0,5,1007,True,participant_PG40.csv
PG40,80/20,1,10,78765,circle,square,0.2,0.8,1.0,square,132.0,positive,0.0,0.0,5,1009,True,participant_PG40.csv
PG40,80/20,1,11,81021,circle,square,0.2,0.8,1.0,square,164.0,negative,0.0,0.0,5,1011,True,participant_PG40.csv
PG40,80/20,1,12,83147,square,circle,0.8,0.2,0.0,square,33.0,positive,0.0,0.0,5,1010,True,participant_PG40.csv
PG40,80/20,1,13,85376,circle,square,0.2,0.8,1.0,square,149.0,positive,0.0,0.0,5,1009,True,participant_PG40.csv
PG40,80/20,1,14,87494,circle,square,0.2,0.8,1.0,square,32.0,positive,0.0,0.0,5,1006,True,participant_PG40.csv
PG40,80/20,1,15,89827,square,circle,0.8,0.2,0.0,square,263.0,negative,0.0,0.0,5,1005,True,participant_PG40.csv
PG40,80/20,1,16,91990,circle,square,0.2,0.8,1.0,square,83.0,positive,0.0,0.0,5,1015,True,participant_PG40.csv
PG40,80/20,1,17,94183,square,circle,0.8,0.2,0.0,square,114.0,positive,0.0,0.0,5,1010,True,participant_PG40.csv
PG40,80/20,1,18,96338,circle,square,0.2,0.8,1.0,square,67.0,positive,0.0,0.0,5,1010,True,participant_PG40.csv
PG40,80/20,1,19,98433,square,circle,0.8,0.2,0.0,square,16.0,positive,0.0,0.0,5,1011,True,participant_PG40.csv
PG40,80/20,1,20,100678,circle,square,0.2,0.8,1.0,square,165.0,positive,0.0,0.0,5,1006,True,participant_PG40.csv
PG40,80/20,1,1,109847,square,circle,0.8,0.2,0.0,square,630.0,positive,0.5,0.5,5,1011,False,participant_PG40.csv
PG40,80/20,1,2,111945,square,circle,0.8,0.2,0.0,square,15.0,positive,0.5,1.0,5,1007,False,participant_PG40.csv
PG40,80/20,1,3,114878,circle,square,0.2,0.8,0.0,circle,850.0,negative,-0.25,0.75,5,1009,False,participant_PG40.csv
PG40,80/20,1,4,117114,square,circle,0.8,0.2,1.0,circle,149.0,negative,-0.25,0.5,5,1013,False,participant_PG40.csv
PG40,80/20,1,5,119978,circle,square,0.2,0.8,1.0,square,792.0,positive,0.5,1.0,5,1002,False,participant_PG40.csv
PG40,80/20,1,6,122273,square,circle,0.8,0.2,0.0,square,214.0,positive,0.5,1.5,5,1007,False,participant_PG40.csv
PG40,80/20,1,7,124846,circle,square,0.2,0.8,0.0,circle,497.0,negative,-0.25,1.25,5,1000,False,participant_PG40.csv
PG40,80/20,1,8,127256,circle,square,0.2,0.8,1.0,square,332.0,positive,0.5,1.75,5,1010,False,participant_PG40.csv
PG40,80/20,1,9,129764,square,circle,0.8,0.2,1.0,circle,414.0,negative,-0.25,1.5,5,1014,False,participant_PG40.csv
PG40,80/20,1,10,132825,square,circle,0.8,0.2,1.0,circle,968.0,positive,0.5,2.0,5,1013,False,participant_PG40.csv
PG40,80/20,1,11,135509,square,circle,0.8,0.2,1.0,circle,601.0,negative,-0.25,1.75,5,1014,False,participant_PG40.csv
PG40,80/20,1,12,138168,circle,square,0.2,0.8,1.0,square,582.0,positive,0.5,2.25,5,1001,False,participant_PG40.csv
PG40,80/20,1,13,140428,square,circle,0.8,0.2,1.0,circle,179.0,negative,-0.25,2.0,5,1007,False,participant_PG40.csv
PG40,80/20,1,14,142740,square,circle,0.8,0.2,1.0,circle,230.0,negative,-0.25,1.75,5,1007,False,participant_PG40.csv
PG40,80/20,1,15,145097,square,circle,0.8,0.2,0.0,square,266.0,positive,0.5,2.25,5,1005,False,participant_PG40.csv
PG40,80/20,1,16,147756,circle,square,0.2,0.8,0.0,circle,576.0,negative,-0.25,2.0,5,1009,False,participant_PG40.csv
PG40,80/20,1,17,150838,square,circle,0.8,0.2,,,,,0.0,2.0,5,1000,False,participant_PG40.csv
PG40,80/20,1,18,153937,circle,square,0.2,0.8,,,,,0.0,2.0,5,1016,False,participant_PG40.csv
PG40,80/20,1,19,156151,circle,square,0.2,0.8,1.0,square,133.0,positive,0.5,2.5,5,1013,False,participant_PG40.csv
PG40,80/20,1,20,158373,circle,square,0.2,0.8,1.0,square,134.0,positive,0.5,3.0,5,1005,False,participant_PG40.csv
PG40,80/20,1,21,160576,square,circle,0.8,0.2,1.0,circle,116.0,negative,-0.25,2.75,5,1009,False,participant_PG40.csv
PG40,80/20,1,22,162819,circle,square,0.2,0.8,1.0,square,163.0,positive,0.5,3.25,5,1003,False,participant_PG40.csv
PG40,80/20,1,23,165040,square,circle,0.8,0.2,1.0,circle,149.0,negative,-0.25,3.0,5,1006,False,participant_PG40.csv
PG40,80/20,1,24,167265,circle,square,0.2,0.8,0.0,circle,132.0,negative,-0.25,2.75,5,1011,False,participant_PG40.csv
PG40,80/20,1,25,169528,square,circle,0.8,0.2,0.0,square,180.0,negative,-0.25,2.5,5,1012,False,participant_PG40.csv
PG40,80/20,1,26,171845,square,circle,0.8,0.2,1.0,circle,232.0,negative,-0.25,2.25,5,1014,False,participant_PG40.csv
PG40,80/20,1,27,174114,circle,square,0.2,0.8,0.0,circle,181.0,positive,0.5,2.75,5,1009,False,participant_PG40.csv
PG40,80/20,1,28,176313,circle,square,0.2,0.8,1.0,square,115.0,positive,0.5,3.25,5,1010,False,participant_PG40.csv
PG40,80/20,1,29,179092,square,circle,0.8,0.2,1.0,circle,696.0,negative,-0.25,3.0,5,1012,False,participant_PG40.csv
PG40,80/20,1,30,181496,square,circle,0.8,0.2,1.0,circle,319.0,negative,-0.25,2.75,5,1007,False,participant_PG40.csv
PG40,80/20,1,31,183636,circle,square,0.2,0.8,1.0,square,70.0,negative,-0.25,2.5,5,1006,False,participant_PG40.csv
PG40,80/20,1,32,185785,square,circle,0.8,0.2,0.0,square,66.0,positive,0.5,3.0,5,1002,False,participant_PG40.csv
PG40,80/20,1,33,188024,circle,square,0.2,0.8,0.0,circle,162.0,negative,-0.25,2.75,5,1002,False,participant_PG40.csv
PG40,80/20,1,34,190243,square,circle,0.8,0.2,0.0,square,149.0,positive,0.5,3.25,5,1008,False,participant_PG40.csv
PG40,80/20,1,35,192461,square,circle,0.8,0.2,0.0,square,129.0,negative,-0.25,3.0,5,1010,False,participant_PG40.csv
PG40,80/20,1,36,194687,circle,square,0.2,0.8,1.0,square,149.0,positive,0.5,3.5,5,1011,False,participant_PG40.csv
PG40,80/20,1,37,196877,circle,square,0.2,0.8,1.0,square,100.0,positive,0.5,4.0,5,1010,False,participant_PG40.csv
PG40,80/20,1,38,199137,square,circle,0.8,0.2,0.0,square,179.0,negative,-0.25,3.75,5,1003,False,participant_PG40.csv
PG40,80/20,1,39,201399,square,circle,0.8,0.2,0.0,square,182.0,negative,-0.25,3.5,5,1008,False,participant_PG40.csv
PG40,80/20,1,40,203655,square,circle,0.8,0.2,1.0,circle,180.0,negative,-0.25,3.25,5,1005,False,participant_PG40.csv
PG40,80/20,1,41,205869,square,circle,0.8,0.2,1.0,circle,134.0,negative,-0.25,3.0,5,1004,False,participant_PG40.csv
PG40,80/20,1,42,207977,square,circle,0.8,0.2,1.0,circle,16.0,negative,-0.25,2.75,5,1011,False,participant_PG40.csv
PG40,80/20,1,43,210123,circle,square,0.2,0.8,1.0,square,66.0,negative,-0.25,2.5,5,1001,False,participant_PG40.csv
PG40,80/20,1,44,212332,circle,square,0.2,0.8,0.0,circle,133.0,negative,-0.25,2.25,5,1006,False,participant_PG40.csv
PG40,80/20,1,45,214469,square,circle,0.8,0.2,1.0,circle,50.0,negative,-0.25,2.0,5,1007,False,participant_PG40.csv
PG40,80/20,1,46,216688,circle,square,0.2,0.8,0.0,circle,131.0,negative,-0.25,1.75,5,1012,False,participant_PG40.csv
PG40,80/20,1,47,218949,circle,square,0.2,0.8,1.0,square,170.0,positive,0.5,2.25,5,1012,False,participant_PG40.csv
PG40,80/20,1,48,221211,square,circle,0.8,0.2,1.0,circle,179.0,negative,-0.25,2.0,5,1009,False,participant_PG40.csv
PG40,80/20,1,49,223311,circle,square,0.2,0.8,0.0,circle,16.0,negative,-0.25,1.75,5,1009,False,participant_PG40.csv
PG40,80/20,1,50,225460,square,circle,0.8,0.2,0.0,square,83.0,negative,-0.25,1.5,5,1001,False,participant_PG40.csv
PG40,80/20,1,51,227630,circle,square,0.2,0.8,1.0,square,82.0,negative,-0.25,1.25,5,1010,False,participant_PG40.csv
PG40,80/20,1,52,230245,circle,square,0.2,0.8,0.0,circle,520.0,positive,0.5,1.75,5,1015,False,participant_PG40.csv
PG40,80/20,1,53,232420,square,circle,0.8,0.2,0.0,square,99.0,positive,0.5,2.25,5,1005,False,participant_PG40.csv
PG40,80/20,1,54,234760,circle,square,0.2,0.8,0.0,circle,248.0,positive,0.5,2.75,5,1014,False,participant_PG40.csv
PG40,80/20,1,55,236959,circle,square,0.2,0.8,1.0,square,115.0,positive,0.5,3.25,5,1016,False,participant_PG40.csv
PG40,80/20,1,56,239113,square,circle,0.8,0.2,0.0,square,65.0,positive,0.5,3.75,5,1013,False,participant_PG40.csv
PG40,80/20,1,57,241325,circle,square,0.2,0.8,0.0,circle,117.0,negative,-0.25,3.5,5,1015,False,participant_PG40.csv
PG40,80/20,1,58,243495,square,circle,0.8,0.2,0.0,square,98.0,positive,0.5,4.0,5,1000,False,participant_PG40.csv
PG40,80/20,1,59,245690,circle,square,0.2,0.8,1.0,square,99.0,positive,0.5,4.5,5,1014,False,participant_PG40.csv
PG40,80/20,1,60,248058,square,circle,0.8,0.2,1.0,circle,282.0,negative,-0.25,4.25,5,1014,False,participant_PG40.csv
PG40,50/50,2,1,253890,square,circle,0.5,0.5,1.0,circle,201.0,negative,-0.25,4.0,5,1004,False,participant_PG40.csv
PG40,50/50,2,2,256174,square,circle,0.5,0.5,0.0,square,200.0,negative,-0.25,3.75,5,1001,False,participant_PG40.csv
PG40,50/50,2,3,258435,square,circle,0.5,0.5,0.0,square,166.0,positive,0.5,4.25,5,1010,False,participant_PG40.csv
PG40,50/50,2,4,260715,circle,square,0.5,0.5,1.0,square,196.0,positive,0.5,4.75,5,1006,False,participant_PG40.csv
PG40,50/50,2,5,262841,square,circle,0.5,0.5,0.0,square,32.0,negative,-0.25,4.5,5,1015,False,participant_PG40.csv
PG40,50/50,2,6,264980,square,circle,0.5,0.5,0.0,square,47.0,positive,0.5,5.0,5,1015,False,participant_PG40.csv
PG40,50/50,2,7,267610,square,circle,0.5,0.5,0.0,square,544.0,positive,0.5,5.5,5,1012,False,participant_PG40.csv
PG40,50/50,2,8,269953,square,circle,0.5,0.5,0.0,square,260.0,negative,-0.25,5.25,5,1009,False,participant_PG40.csv
PG40,50/50,2,9,272112,circle,square,0.5,0.5,0.0,circle,82.0,negative,-0.25,5.0,5,1000,False,participant_PG40.csv
PG40,50/50,2,10,274709,square,circle,0.5,0.5,1.0,circle,515.0,positive,0.5,5.5,5,1012,False,participant_PG40.csv
PG40,50/50,2,11,276846,circle,square,0.5,0.5,0.0,circle,49.0,negative,-0.25,5.25,5,1006,False,participant_PG40.csv
PG40,50/50,2,12,279109,square,circle,0.5,0.5,1.0,circle,166.0,positive,0.5,5.75,5,1014,False,participant_PG40.csv
PG40,50/50,2,13,281670,square,circle,0.5,0.5,1.0,circle,481.0,negative,-0.25,5.5,5,1013,False,participant_PG40.csv
PG40,50/50,2,14,284073,circle,square,0.5,0.5,1.0,square,315.0,positive,0.5,6.0,5,1011,False,participant_PG40.csv
PG40,50/50,2,15,286560,square,circle,0.5,0.5,1.0,circle,401.0,positive,0.5,6.5,5,1011,False,participant_PG40.csv
PG40,50/50,2,16,288985,circle,square,0.5,0.5,1.0,square,343.0,negative,-0.25,6.25,5,1009,False,participant_PG40.csv
PG40,50/50,2,17,291529,square,circle,0.5,0.5,1.0,circle,452.0,positive,0.5,6.75,5,1011,False,participant_PG40.csv
PG40,50/50,2,18,293746,circle,square,0.5,0.5,1.0,square,133.0,negative,-0.25,6.5,5,1006,False,participant_PG40.csv
PG40,50/50,2,19,295908,circle,square,0.5,0.5,0.0,circle,67.0,negative,-0.25,6.25,5,1015,False,participant_PG40.csv
PG40,50/50,2,20,298121,square,circle,0.5,0.5,1.0,circle,132.0,positive,0.5,6.75,5,1012,False,participant_PG40.csv
PG40,50/50,2,21,300660,circle,square,0.5,0.5,1.0,square,462.0,positive,0.5,7.25,5,1008,False,participant_PG40.csv
PG40,50/50,2,22,303124,circle,square,0.5,0.5,1.0,square,376.0,negative,-0.25,7.0,5,1010,False,participant_PG40.csv
PG40,50/50,2,23,305619,square,circle,0.5,0.5,0.0,square,398.0,negative,-0.25,6.75,5,1014,False,participant_PG40.csv
PG40,50/50,2,24,307841,square,circle,0.5,0.5,1.0,circle,134.0,negative,-0.25,6.5,5,1011,False,participant_PG40.csv
PG40,50/50,2,25,310014,circle,square,0.5,0.5,0.0,circle,81.0,negative,-0.25,6.25,5,1009,False,participant_PG40.csv
PG40,50/50,2,26,312151,square,circle,0.5,0.5,0.0,square,67.0,positive,0.5,6.75,5,1000,False,participant_PG40.csv
PG40,50/50,2,27,314376,square,circle,0.5,0.5,1.0,circle,132.0,positive,0.5,7.25,5,1013,False,participant_PG40.csv
PG40,50/50,2,28,316637,square,circle,0.5,0.5,0.0,square,182.0,negative,-0.25,7.0,5,1000,False,participant_PG40.csv
PG40,50/50,2,29,318882,circle,square,0.5,0.5,0.0,circle,163.0,negative,-0.25,6.75,5,1007,False,participant_PG40.csv
PG40,50/50,2,30,321191,circle,square,0.5,0.5,0.0,circle,212.0,positive,0.5,7.25,5,1015,False,participant_PG40.csv
PG40,50/50,2,31,323449,square,circle,0.5,0.5,0.0,square,166.0,negative,-0.25,7.0,5,1014,False,participant_PG40.csv
PG40,50/50,2,32,325545,circle,square,0.5,0.5,1.0,square,16.0,negative,-0.25,6.75,5,1012,False,participant_PG40.csv
PG40,50/50,2,33,327668,circle,square,0.5,0.5,0.0,circle,32.0,negative,-0.25,6.5,5,1014,False,participant_PG40.csv
PG40,50/50,2,34,329846,square,circle,0.5,0.5,1.0,circle,82.0,negative,-0.25,6.25,5,1013,False,participant_PG40.csv
PG40,50/50,2,35,332316,circle,square,0.5,0.5,1.0,square,380.0,positive,0.5,6.75,5,1010,False,participant_PG40.csv
PG40,50/50,2,36,334869,circle,square,0.5,0.5,1.0,square,465.0,positive,0.5,7.25,5,1014,False,participant_PG40.csv
PG40,50/50,2,37,337092,circle,square,0.5,0.5,0.0,circle,132.0,negative,-0.25,7.0,5,1008,False,participant_PG40.csv
PG40,50/50,2,38,339264,square,circle,0.5,0.5,1.0,circle,82.0,positive,0.5,7.5,5,1009,False,participant_PG40.csv
PG40,50/50,2,39,341783,circle,square,0.5,0.5,1.0,square,430.0,positive,0.5,8.0,5,1010,False,participant_PG40.csv
PG40,50/50,2,40,343878,circle,square,0.5,0.5,1.0,square,16.0,negative,-0.25,7.75,5,1013,False,participant_PG40.csv
PG40,50/50,2,41,345990,circle,square,0.5,0.5,1.0,square,34.0,positive,0.5,8.25,5,1009,False,participant_PG40.csv
PG40,50/50,2,42,348245,circle,square,0.5,0.5,0.0,circle,167.0,positive,0.5,8.75,5,1008,False,participant_PG40.csv
PG40,50/50,2,43,350477,square,circle,0.5,0.5,1.0,circle,146.0,positive,0.5,9.25,5,1005,False,participant_PG40.csv
PG40,50/50,2,44,353007,circle,square,0.5,0.5,1.0,square,431.0,negative,-0.25,9.0,5,1014,False,participant_PG40.csv
PG40,50/50,2,45,355497,circle,square,0.5,0.5,1.0,square,413.0,negative,-0.25,8.75,5,1008,False,participant_PG40.csv
PG40,50/50,2,46,357962,circle,square,0.5,0.5,1.0,square,378.0,negative,-0.25,8.5,5,1008,False,participant_PG40.csv
PG40,50/50,2,47,360389,square,circle,0.5,0.5,1.0,circle,359.0,negative,-0.25,8.25,5,1000,False,participant_PG40.csv
PG40,50/50,2,48,362512,circle,square,0.5,0.5,0.0,circle,32.0,negative,-0.25,8.0,5,1010,False,participant_PG40.csv
PG40,50/50,2,49,364733,square,circle,0.5,0.5,1.0,circle,133.0,positive,0.5,8.5,5,1010,False,participant_PG40.csv
PG40,50/50,2,50,366955,square,circle,0.5,0.5,0.0,square,132.0,negative,-0.25,8.25,5,1016,False,participant_PG40.csv
PG40,50/50,2,51,369151,square,circle,0.5,0.5,0.0,square,114.0,positive,0.5,8.75,5,1005,False,participant_PG40.csv
PG40,50/50,2,52,371269,circle,square,0.5,0.5,0.0,circle,32.0,negative,-0.25,8.5,5,1003,False,participant_PG40.csv
PG40,50/50,2,53,373435,square,circle,0.5,0.5,0.0,square,84.0,positive,0.5,9.0,5,1006,False,participant_PG40.csv
PG40,50/50,2,54,375593,square,circle,0.5,0.5,0.0,square,66.0,positive,0.5,9.5,5,1011,False,participant_PG40.csv
PG40,50/50,2,55,377867,square,circle,0.5,0.5,0.0,square,182.0,positive,0.5,10.0,5,1015,False,participant_PG40.csv
PG40,50/50,2,56,380155,circle,square,0.5,0.5,0.0,circle,198.0,negative,-0.25,9.75,5,1010,False,participant_PG40.csv
PG40,50/50,2,57,382349,square,circle,0.5,0.5,0.0,square,114.0,positive,0.5,10.25,5,1000,False,participant_PG40.csv
PG40,50/50,2,58,384533,circle,square,0.5,0.5,0.0,circle,99.0,negative,-0.25,10.0,5,1011,False,participant_PG40.csv
PG40,50/50,2,59,386697,square,circle,0.5,0.5,1.0,circle,84.0,negative,-0.25,9.75,5,1014,False,participant_PG40.csv
PG40,50/50,2,60,388955,square,circle,0.5,0.5,1.0,circle,167.0,negative,-0.25,9.5,5,1010,False,participant_PG40.csv
PG41,80/20,1,1,60849,square,circle,0.8,0.2,,,,,0.0,0.0,5,1011,True,PG41_PRL.csv
PG41,80/20,1,2,63918,circle,square,0.2,0.8,,,,,0.0,0.0,5,1008,True,PG41_PRL.csv
PG41,80/20,1,3,66385,circle,square,0.2,0.8,1.0,square,397.0,negative,0.0,0.0,5,1011,True,PG41_PRL.csv
PG41,80/20,1,4,69470,circle,square,0.2,0.8,,,,,0.0,0.0,5,1011,True,PG41_PRL.csv
PG41,80/20,1,5,72549,circle,square,0.2,0.8,,,,,0.0,0.0,5,1009,True,PG41_PRL.csv
PG41,80/20,1,6,75632,circle,square,0.2,0.8,,,,,0.0,0.0,5,1014,True,PG41_PRL.csv
PG41,80/20,1,7,77958,circle,square,0.2,0.8,1.0,square,262.0,positive,0.0,0.0,5,1007,True,PG41_PRL.csv
PG41,80/20,1,8,81032,square,circle,0.8,0.2,,,,,0.0,0.0,5,1002,True,PG41_PRL.csv
PG41,80/20,1,9,83242,circle,square,0.2,0.8,1.0,square,133.0,positive,0.0,0.0,5,1015,True,PG41_PRL.csv
PG41,80/20,1,10,85732,circle,square,0.2,0.8,1.0,square,415.0,positive,0.0,0.0,5,1016,True,PG41_PRL.csv
PG41,80/20,1,11,87866,circle,square,0.2,0.8,1.0,square,82.0,positive,0.0,0.0,5,1000,True,PG41_PRL.csv
PG41,80/20,1,12,90936,square,circle,0.8,0.2,,,,,0.0,0.0,5,1006,True,PG41_PRL.csv
PG41,80/20,1,13,93253,circle,square,0.2,0.8,1.0,square,249.0,positive,0.0,0.0,5,1009,True,PG41_PRL.csv
PG41,80/20,1,14,95426,square,circle,0.8,0.2,0.0,square,101.0,positive,0.0,0.0,5,1009,True,PG41_PRL.csv
PG41,80/20,1,15,97559,square,circle,0.8,0.2,0.0,square,64.0,positive,0.0,0.0,5,1004,True,PG41_PRL.csv
PG41,80/20,1,16,100630,square,circle,0.8,0.2,,,,,0.0,0.0,5,1009,True,PG41_PRL.csv
